,Id,Probability,Score
5737,5738,0.262233241,684.6133793
5738,5739,0.169485192,730.0031203
5739,5740,0.148471465,742.8751705
5740,5741,0.1473081,743.6303275
5741,5742,0.102194094,777.7579454
5742,5743,0.621145995,559.5568341
5743,5744,0.167819695,730.9748038
5744,5745,0.615926873,561.3662465
5745,5746,0.356061373,648.4665253
5746,5747,0.746641525,511.5922123
5747,5748,0.297278613,670.3717795
5748,5749,0.840032789,464.3369853
5749,5750,0.081761889,797.8452025
5750,5751,0.140753416,747.9799958
5751,5752,0.131806559,754.1994755
5752,5753,0.49148942,602.7849307
5753,5754,0.114292372,767.4958946
5754,5755,0.281964836,676.4614191
5755,5756,0.672502647,541.1427671
5756,5757,0.311763242,664.7765074
5757,5758,0.11397022,767.7565341
5758,5759,0.358514081,647.5928185
5759,5760,0.143879047,745.8852833
5760,5761,0.128780836,756.3837312
5761,5762,0.090806893,788.4526653
5762,5763,0.091757919,787.5148155
5763,5764,0.436163898,621.0017839
5764,5765,0.359975204,647.0735906
5765,5766,0.289410836,673.4766192
5766,5767,0.493253955,602.2074399
5767,5768,0.146580575,744.1050849
5768,5769,0.551249777,583.1719743
5769,5770,0.132804234,753.4885899
5770,5771,0.092498515,786.7905137
5771,5772,0.119229899,763.5789844
5772,5773,0.742147501,513.5242875
5773,5774,0.317897022,662.4504669
5774,5775,0.749259015,510.4564632
5775,5776,0.155904997,738.1616906
5776,5777,0.109094241,771.7821715
5777,5778,0.258781039,686.0792673
5778,5779,0.095929995,783.5009657
5779,5780,0.098092828,781.4812629
5780,5781,0.614925956,561.7121827
5781,5782,0.931958829,385.9150309
5782,5783,0.1141193,767.6358401
5783,5784,0.098072152,781.5003818
5784,5785,0.795765253,488.749204
5785,5786,0.08108777,798.5824623
5786,5787,0.107028288,773.5355695
5787,5788,0.133385227,753.0766894
5788,5789,0.551946191,582.9416548
5789,5790,0.716034883,524.345022
5790,5791,0.076025941,804.3044477
5791,5792,0.781868214,495.5751998
5792,5793,0.10988072,771.1223331
5793,5794,0.317723588,662.5159025
5794,5795,0.470535151,609.6520819
5795,5796,0.1262425,758.2501341
5796,5797,0.669435291,542.2792962
5797,5798,0.236922543,695.6754295
5798,5799,0.141997674,747.1415237
5799,5800,0.460033144,613.1051143
5800,5801,0.741706699,513.7126061
5801,5802,0.480810431,606.2819125
5802,5803,0.120970507,762.2316233
5803,5804,0.756496317,507.2743342
5804,5805,0.91000471,410.7399584
5805,5806,0.189153855,719.0613392
5806,5807,0.11396122,767.7638249
5807,5808,0.149876931,741.9693502
5808,5809,0.248817902,690.383011
5809,5810,0.388521285,637.0989332
5810,5811,0.501669919,599.4536005
5811,5812,0.841955623,463.1607516
5812,5813,0.220070676,703.4978227
5813,5814,0.114529029,767.3048328
5814,5815,0.881430253,435.9055594
5815,5816,0.253419438,688.3814282
5816,5817,0.280885724,676.89792
5817,5818,0.106222168,774.2278167
5818,5819,0.436152049,621.0057251
5819,5820,0.759744636,505.8252962
5820,5821,0.110455543,770.6426832
5821,5822,0.098333098,781.2593512
5822,5823,0.124397011,759.6273525
5823,5824,0.215779018,705.5576669
5824,5825,0.095379585,784.0214406
5825,5826,0.093938276,785.3972054
5826,5827,0.208297121,709.2210485
5827,5828,0.452218431,615.6819838
5828,5829,0.297574797,670.2558368
5829,5830,0.091521399,787.7472389
5830,5831,0.635922876,554.3791938
5831,5832,0.747927768,511.0350787
5832,5833,0.378777756,640.4696716
5833,5834,0.082439557,797.1096214
5834,5835,0.11801245,764.5315231
5835,5836,0.156060634,738.064988
5836,5837,0.853459274,455.8688547
5837,5838,0.528676143,590.6068581
5838,5839,0.928139034,390.7189276
5839,5840,0.107235151,773.3586683
5840,5841,0.07546783,804.9565564
5841,5842,0.840324147,464.1594954
5842,5843,0.315097917,663.508902
5843,5844,0.238800537,694.8280242
5844,5845,0.659050436,546.0884416
5845,5846,0.676116182,539.7968308
5846,5847,0.11129752,769.9440428
5847,5848,0.577604872,574.4007862
5848,5849,0.463874233,611.8409842
5849,5850,0.087364925,791.9226132
5850,5851,0.275562906,679.0661618
5851,5852,0.354598764,648.9888165
5852,5853,0.086654374,792.6542865
5853,5854,0.921479118,398.558051
5854,5855,0.914200458,406.458239
5855,5856,0.648179367,550.016439
5856,5857,0.285533797,675.0249391
5857,5858,0.132229197,753.8977732
5858,5859,0.769001561,501.6206086
5859,5860,0.084709802,794.6848057
5860,5861,0.091654249,787.6166235
5861,5862,0.21324223,706.789218
5862,5863,0.630179891,556.4015305
5863,5864,0.230330757,698.6871616
5864,5865,0.50016537,599.9458909
5865,5866,0.10175476,778.1503813
5866,5867,0.085310214,794.0533864
5867,5868,0.100349172,779.4161032
5868,5869,0.16567816,732.2355991
5869,5870,0.087796603,791.4807266
5870,5871,0.117211728,765.1626621
5871,5872,0.175430147,726.5953912
5872,5873,0.666334001,543.4229843
5873,5874,0.127401344,757.3941144
5874,5875,0.814886113,478.7660913
5875,5876,0.10610188,774.3315092
5876,5877,0.108443019,772.331699
5877,5878,0.733508096,517.1779277
5878,5879,0.806434881,483.2706504
5879,5880,0.480091022,606.5176636
5880,5881,0.169735643,729.8576609
5881,5882,0.726047554,520.272732
5882,5883,0.1295913,755.7944165
5883,5884,0.18675784,720.3454787
5884,5885,0.11844439,764.1926016
5885,5886,0.141710125,747.3347485
5886,5887,0.895913222,423.9157983
5887,5888,0.120545026,762.5594242
5888,5889,0.444849088,618.1191003
5889,5890,0.912363804,408.3553028
5890,5891,0.9230912,396.7181874
5891,5892,0.362652647,646.1245105
5892,5893,0.09766865,781.8742162
5893,5894,0.106711697,773.8068894
5894,5895,0.081690554,797.9229564
5895,5896,0.221890342,702.6331641
5896,5897,0.239101425,694.6926809
5897,5898,0.089589058,789.6666244
5898,5899,0.082164528,797.407488
5899,5900,0.720442825,522.5632755
5900,5901,0.079412726,800.4388897
5901,5902,0.30839527,666.0643212
5902,5903,0.748352136,510.8508514
5903,5904,0.525232567,591.7368847
5904,5905,0.101549433,778.3343054
5905,5906,0.249237779,690.1993556
5906,5907,0.165855182,732.1308872
5907,5908,0.372781382,642.5607864
5908,5909,0.757057941,507.0247444
5909,5910,0.628859756,556.8645482
5910,5911,0.434447315,621.5730137
5911,5912,0.525424348,591.6739725
5912,5913,0.100904452,778.9142084
5913,5914,0.516886956,594.4724857
5914,5915,0.078893612,801.0214781
5915,5916,0.258103721,686.3683602
5916,5917,0.406148933,631.0765265
5917,5918,0.711831164,526.0287337
5918,5919,0.08363183,795.8287114
5919,5920,0.200467243,713.1602097
5920,5921,0.208626606,709.0577093
5921,5922,0.364040968,645.6335808
5922,5923,0.475619417,607.9836582
5923,5924,0.200644911,713.0695658
5924,5925,0.721498423,522.1340507
5925,5926,0.37212965,642.788875
5926,5927,0.672034929,541.3164178
5927,5928,0.415332233,627.9727374
5928,5929,0.133033389,753.3259464
5929,5930,0.082635083,796.8984091
5930,5931,0.126747603,757.8762002
5931,5932,0.074264177,806.3781452
5932,5933,0.116112076,766.0355439
5933,5934,0.170618582,729.3462167
5934,5935,0.286481642,674.6452574
5935,5936,0.107062987,773.5058752
5936,5937,0.778525074,497.1698894
5937,5938,0.157564857,737.1343882
5938,5939,0.568800007,577.3449266
5939,5940,0.114681461,767.1819509
5940,5941,0.436151265,621.0059859
5941,5942,0.097691521,781.85299
5942,5943,0.931148651,386.9544264
5943,5944,0.280304237,677.1335552
5944,5945,0.09175174,787.5208807
5945,5946,0.072821755,808.1099228
5946,5947,0.493760537,602.0416583
5947,5948,0.088650866,790.6120177
5948,5949,0.087232938,792.0581157
5949,5950,0.344747435,652.53267
5950,5951,0.410673572,629.5446522
5951,5952,0.112510646,768.9455218
5952,5953,0.120413001,762.6613425
5953,5954,0.142203017,747.0037388
5954,5955,0.284215481,675.5542824
5955,5956,0.932802137,384.8208742
5956,5957,0.11553693,766.4949463
5957,5958,0.0853072,794.0565459
5958,5959,0.176479195,726.00356
5959,5960,0.138195891,749.7231056
5960,5961,0.12517221,759.0467328
5961,5962,0.60541033,564.9846883
5962,5963,0.544322766,585.4594241
5963,5964,0.226243375,700.5850498
5964,5965,0.570199615,576.8779522
5965,5966,0.075546857,804.8639511
5966,5967,0.218922359,704.0461166
5967,5968,0.159761446,735.7883357
5968,5969,0.877227856,439.1454843
5969,5970,0.450398871,616.2830446
5970,5971,0.12484036,759.2949081
5971,5972,0.299166336,669.6339554
5972,5973,0.373481992,642.3157722
5973,5974,0.113535896,768.1089454
5974,5975,0.301383368,668.7708173
5975,5976,0.336534035,655.5240623
5976,5977,0.582349372,572.8076106
5977,5978,0.117491305,764.9418726
5978,5979,0.101248838,778.6041628
5979,5980,0.144756287,745.3041968
5980,5981,0.655033447,547.5466634
5981,5982,0.473722026,608.6060826
5982,5983,0.090722318,788.5364958
5983,5984,0.574388052,575.4782246
5984,5985,0.736321195,515.9967403
5985,5986,0.08630486,793.0161846
5986,5987,0.092446439,786.8412733
5987,5988,0.338844869,654.6788922
5988,5989,0.106336441,774.129405
5989,5990,0.152428783,740.3424095
5990,5991,0.09406367,785.2767656
5991,5992,0.087738976,791.5396027
5992,5993,0.89214356,427.170835
5993,5994,0.455884289,614.4722935
5994,5995,0.286358715,674.6944562
5995,5996,0.266118594,682.9783611
5996,5997,0.087058387,792.2376008
5997,5998,0.14576177,744.6417486
5998,5999,0.678805474,538.7900696
5999,6000,0.1346446,752.1890288
6000,6001,0.162951302,733.8600439
6001,6002,0.164102679,733.1715011
6002,6003,0.872553997,442.6387411
6003,6004,0.245318085,691.9219877
6004,6005,0.105730728,774.65211
6005,6006,0.232590751,697.6479119
6006,6007,0.102390722,777.5827912
6007,6008,0.286143183,674.7807486
6008,6009,0.135824889,751.3634519
6009,6010,0.100672234,779.1238016
6010,6011,0.257731818,686.5273062
6011,6012,0.114051419,767.690779
6012,6013,0.303016855,668.1371748
6013,6014,0.140339174,748.2605171
6014,6015,0.146994989,743.8344144
6015,6016,0.072758596,808.1864715
6016,6017,0.909351505,411.3902734
6017,6018,0.130995645,754.780656
6018,6019,0.392680304,635.6696695
6019,6020,0.241707581,693.5252476
6020,6021,0.14359534,746.0738423
6021,6022,0.756436438,507.3009218
6022,6023,0.199011056,713.9054172
6023,6024,0.550714211,583.3490525
6024,6025,0.84610333,460.5833448
6025,6026,0.103506749,776.5942528
6026,6027,0.630595514,556.2556159
6027,6028,0.319825836,661.7240144
6028,6029,0.234501336,696.7748139
6029,6030,0.22906405,699.2727775
6030,6031,0.205106751,710.8125988
6031,6032,0.535043939,588.5147922
6032,6033,0.754677625,508.0799077
6033,6034,0.285080363,675.2068402
6034,6035,0.839446848,464.6931388
6035,6036,0.785166165,493.984705
6036,6037,0.12082076,762.3468784
6037,6038,0.073579621,807.1961285
6038,6039,0.202250683,712.2530337
6039,6040,0.725169151,520.6336215
6040,6041,0.09416875,785.1759479
6041,6042,0.286407222,674.6750408
6042,6043,0.742278175,513.4684208
6043,6044,0.48898024,603.6062494
6044,6045,0.311447196,664.897028
6045,6046,0.107811252,772.8675866
6046,6047,0.083238673,796.2492514
6047,6048,0.205881615,710.4243747
6048,6049,0.249535393,690.0693035
6049,6050,0.306805872,666.674761
6050,6051,0.551249777,583.1719743
6051,6052,0.559056212,580.5861914
6052,6053,0.523521987,592.2979206
6053,6054,0.099505341,780.1835522
6054,6055,0.162619092,734.059439
6055,6056,0.229378248,699.1273079
6056,6057,0.86041407,451.2276117
6057,6058,0.796468466,488.3948132
6058,6059,0.68173701,537.6875482
6059,6060,0.241793541,693.4868884
6060,6061,0.099769122,779.9430285
6061,6062,0.732631151,517.5445195
6062,6063,0.079812421,799.9926888
6063,6064,0.239096296,694.694987
6064,6065,0.196327239,715.2896823
6065,6066,0.126443387,758.1012621
6066,6067,0.33580286,655.7920778
6067,6068,0.626395039,557.7272128
6068,6069,0.085305418,794.058414
6069,6070,0.127856317,757.0598507
6070,6071,0.229750777,698.955013
6071,6072,0.0962512,783.1984624
6072,6073,0.077513496,802.5875719
6073,6074,0.080923694,798.7627516
6074,6075,0.099382278,780.295959
6075,6076,0.133265162,753.161686
6076,6077,0.247027375,691.1685305
6077,6078,0.140956441,747.842761
6078,6079,0.087689401,791.5902802
6079,6080,0.088068798,791.203103
6080,6081,0.616939255,561.0160025
6081,6082,0.156186802,737.9866532
6082,6083,0.129073844,756.170312
6083,6084,0.11107606,770.1273523
6084,6085,0.142157849,747.0340322
6085,6086,0.143495571,746.140225
6086,6087,0.172174913,728.4498028
6087,6088,0.6337725,555.1379898
6088,6089,0.626155708,557.8108569
6089,6090,0.245081022,692.0267646
6090,6091,0.243620368,692.6738592
6091,6092,0.657800219,546.5431646
6092,6093,0.116711543,765.5588138
6093,6094,0.086983794,792.3144017
6094,6095,0.611300406,562.9624563
6095,6096,0.643837364,551.5695996
6096,6097,0.142404835,746.8684808
6097,6098,0.111681529,769.6269412
6098,6099,0.174587043,727.0730594
6099,6100,0.534413271,588.7221471
6100,6101,0.539841481,586.9361714
6101,6102,0.57818225,574.2071691
6102,6103,0.09155222,787.7169212
6103,6104,0.168475054,730.5915411
6104,6105,0.15581605,738.2169918
6105,6106,0.376436421,641.2845881
6106,6107,0.551021307,583.2475199
6107,6108,0.278339664,677.9318742
6108,6109,0.818874624,476.5849444
6109,6110,0.723857059,521.1713599
6110,6111,0.452691035,615.5259367
6111,6112,0.154210341,739.2197699
6112,6113,0.161679298,734.6252944
6113,6114,0.209676004,708.5387416
6114,6115,0.467000248,610.8132377
6115,6116,0.157790523,736.9954023
6116,6117,0.096252494,783.1972456
6117,6118,0.245759995,691.7268551
6118,6119,0.298666371,669.8291076
6119,6120,0.646701914,550.5459015
6120,6121,0.105534649,774.8218836
6121,6122,0.090051652,789.2037616
6122,6123,0.106297455,774.1629692
6123,6124,0.103495436,776.6042261
6124,6125,0.579087597,573.9034267
6125,6126,0.171490446,728.8432464
6126,6127,0.862263625,449.9608432
6127,6128,0.261172497,685.0624603
6128,6129,0.289775664,673.3315597
6129,6130,0.480172621,606.4909222
6130,6131,0.740398099,514.2704339
6131,6132,0.197609297,714.6266522
6132,6133,0.09123731,788.0271224
6133,6134,0.89224352,427.0858239
6134,6135,0.779855976,496.5371293
6135,6136,0.099709942,779.9969414
6136,6137,0.856252537,454.0273011
6137,6138,0.232253281,697.802647
6138,6139,0.930298868,388.032532
6139,6140,0.92482784,394.6961799
6140,6141,0.502863133,599.0631726
6141,6142,0.340234436,654.1720229
6142,6143,0.928908998,389.7699098
6143,6144,0.08403958,795.3944556
6144,6145,0.209394943,708.6775494
6145,6146,0.635129278,554.6594493
6146,6147,0.094823877,784.5496582
6147,6148,0.139708803,748.6887316
6148,6149,0.177617717,725.3643706
6149,6150,0.369102207,643.8505492
6150,6151,0.931148691,386.9543754
6151,6152,0.567296403,577.8461908
6152,6153,0.738662755,515.0073653
6153,6154,0.467530881,610.6388672
6154,6155,0.098283019,781.3055639
6155,6156,0.926069297,393.2242538
6156,6157,0.169379616,730.064489
6157,6158,0.882890452,434.7565296
6158,6159,0.089031678,790.2271994
6159,6160,0.240188807,694.2045334
6160,6161,0.231637467,698.0854117
6161,6162,0.544628762,585.3585036
6162,6163,0.911409355,409.3269912
6163,6164,0.818860806,476.592565
6164,6165,0.172563002,728.2272726
6165,6166,0.31192642,664.7143075
6166,6167,0.08941559,789.8407488
6167,6168,0.343414027,653.0159581
6168,6169,0.246933253,691.2099281
6169,6170,0.236134697,696.0323065
6170,6171,0.217572574,704.6932599
6171,6172,0.171505401,728.8346367
6172,6173,0.143597085,746.0726816
6173,6174,0.132409044,753.7696364
6174,6175,0.68606109,536.0513561
6175,6176,0.535161545,588.4761209
6176,6177,0.083832696,795.6145483
6177,6178,0.125156869,759.0581932
6178,6179,0.574928636,575.2973119
6179,6180,0.085045148,794.3316427
6180,6181,0.09882568,780.805912
6181,6182,0.104610478,775.6258372
6182,6183,0.157688481,737.0582291
6183,6184,0.163581285,733.4828204
6184,6185,0.41789849,627.1090347
6185,6186,0.190986997,718.0872688
6186,6187,0.579283807,573.8375752
6187,6188,0.136826149,750.6678278
6188,6189,0.12708762,757.6251983
6189,6190,0.145956977,744.5135791
6190,6191,0.077747505,802.3202412
6191,6192,0.537712523,587.6369827
6192,6193,0.12770876,757.1681478
6193,6194,0.802635881,485.2468029
6194,6195,0.095990258,783.4441426
6195,6196,0.157314593,737.2887133
6196,6197,0.090663188,788.5951472
6197,6198,0.212025714,707.383596
6198,6199,0.095084135,784.301931
6199,6200,0.086359808,792.9592019
6200,6201,0.102263293,777.6962696
6201,6202,0.244583974,692.2466717
6202,6203,0.134959989,751.9678277
6203,6204,0.086648884,792.6599608
6204,6205,0.564069159,578.9206916
6205,6206,0.317993131,662.4142137
6206,6207,0.858149433,452.7596654
6207,6208,0.079143158,800.740983
6208,6209,0.30747429,666.4178282
6209,6210,0.932419382,385.3190519
6210,6211,0.32178452,660.9886833
6211,6212,0.168387175,730.6428648
6212,6213,0.109537277,771.409963
6213,6214,0.074158421,806.5040599
6214,6215,0.434448279,621.5726927
6215,6216,0.07763198,802.4521241
6216,6217,0.198792741,714.0174931
6217,6218,0.245247739,691.953072
6218,6219,0.335073295,656.0597909
6219,6220,0.647530173,550.2492097
6220,6221,0.632677395,555.5236915
6221,6222,0.184283964,721.6847351
6222,6223,0.262864647,684.3466205
6223,6224,0.198120082,714.3633977
6224,6225,0.098301199,781.2887851
6225,6226,0.440782458,619.4673447
6226,6227,0.477817488,607.2628855
6227,6228,0.109732548,771.2463288
6228,6229,0.786716224,493.2310373
6229,6230,0.173868528,727.4815781
6230,6231,0.07990962,799.8844889
6231,6232,0.417970684,627.0847589
6232,6233,0.898938338,421.2274418
6233,6234,0.313808773,663.9980744
6234,6235,0.619016202,560.2963579
6235,6236,0.584898053,571.9496824
6236,6237,0.60403301,565.4560236
6237,6238,0.117879698,764.6359027
6238,6239,0.082569994,796.9686694
6239,6240,0.824940323,473.1949389
6240,6241,0.10341839,776.6721735
6241,6242,0.084224003,795.1986724
6242,6243,0.08559859,793.751549
6243,6244,0.225635288,700.8694647
6244,6245,0.665074841,543.8858154
6245,6246,0.229503935,699.0691557
6246,6247,0.189263637,719.0028017
6247,6248,0.464403728,611.6668376
6248,6249,0.08779841,791.478881
6249,6250,0.163379279,733.6036507
6250,6251,0.455157729,614.7119202
6251,6252,0.10428167,775.9133864
6252,6253,0.094184594,785.1607554
6253,6254,0.146234855,744.331374
6254,6255,0.35527101,648.7486406
6255,6256,0.873211352,442.1541299
6256,6257,0.749098313,510.5264192
6257,6258,0.22588557,700.752337
6258,6259,0.932241927,385.5491324
6259,6260,0.245999892,691.6210237
6260,6261,0.423418645,625.2561635
6261,6262,0.23937242,694.5708838
6262,6263,0.189660286,718.7915188
6263,6264,0.074566445,806.0191674
6264,6265,0.8875217,431.0279766
6265,6266,0.530760352,589.9224862
6266,6267,0.850365222,457.8750834
6267,6268,0.456361778,614.3148466
6268,6269,0.10407197,776.0971919
6269,6270,0.191379288,717.8797478
6270,6271,0.099369588,780.3075571
6271,6272,0.555476735,581.7729695
6272,6273,0.352689808,649.6719597
6273,6274,0.304738028,667.4716036
6274,6275,0.157034118,737.4619054
6275,6276,0.773131938,499.7065666
6276,6277,0.108290129,772.4611337
6277,6278,0.15344152,739.7029289
6278,6279,0.071988182,809.1251766
6279,6280,0.137541782,750.1732633
6280,6281,0.915820465,404.7541561
6281,6282,0.109565061,771.3866648
6282,6283,0.220571387,703.2593883
6283,6284,0.321857803,660.9612172
6284,6285,0.216429889,705.2433798
6285,6286,0.133226355,753.1891721
6286,6287,0.446058057,617.7187609
6287,6288,0.081520048,798.109056
6288,6289,0.507432897,597.5677769
6289,6290,0.157523414,737.1599302
6290,6291,0.145397935,744.881017
6291,6292,0.093144921,786.1625738
6292,6293,0.279660718,677.3946756
6293,6294,0.162823226,733.9368773
6294,6295,0.08079642,798.902832
6295,6296,0.100949009,778.8740416
6296,6297,0.868562666,445.5362791
6297,6298,0.384855316,638.3633851
6298,6299,0.540771248,586.6299617
6299,6300,0.127422712,757.3783928
6300,6301,0.116512346,765.7169902
6301,6302,0.159443648,735.9821474
6302,6303,0.087026081,792.2708557
6303,6304,0.129738335,755.6878391
6304,6305,0.213177931,706.8205718
6305,6306,0.155637291,738.3282098
6306,6307,0.189273434,718.9975791
6307,6308,0.106470627,774.0139632
6308,6309,0.336288214,655.614137
6309,6310,0.331223249,657.4773984
6310,6311,0.203391563,711.6758352
6311,6312,0.245667111,691.7678499
6312,6313,0.105812924,774.5810237
6313,6314,0.104573682,775.6579764
6314,6315,0.684267626,536.7314489
6315,6316,0.714111394,525.1172764
6316,6317,0.098095184,781.4790846
6317,6318,0.075050689,805.4468512
6318,6319,0.151046749,741.2207254
6319,6320,0.823778236,473.8514643
6320,6321,0.076823403,803.3802582
6321,6322,0.083623852,795.8372272
6322,6323,0.402369698,632.3601639
6323,6324,0.197351406,714.759762
6324,6325,0.198995765,713.9132641
6325,6326,0.135887255,751.3199973
6326,6327,0.085028861,794.3487658
6327,6328,0.108013699,772.6955639
6328,6329,0.500835479,599.726631
6329,6330,0.569131839,577.2342454
6330,6331,0.768926989,501.6549441
6331,6332,0.108681666,772.1299835
6332,6333,0.08697524,792.3232127
6333,6334,0.147411971,743.5627033
6334,6335,0.083337125,796.1437731
6335,6336,0.11483058,767.0618772
6336,6337,0.603196471,565.7420212
6337,6338,0.138105354,749.7853063
6338,6339,0.139747566,748.662353
6339,6340,0.087920137,791.3546326
6340,6341,0.392450919,635.7483572
6341,6342,0.094189699,785.1558608
6342,6343,0.096583801,782.8861757
6343,6344,0.110170832,770.8799807
6344,6345,0.415797992,627.8158676
6345,6346,0.226847832,700.3028683
6346,6347,0.113020961,768.5282908
6347,6348,0.191927864,717.5900962
6348,6349,0.121325456,761.9589217
6349,6350,0.932009536,385.849597
6350,6351,0.221191189,702.9647807
6351,6352,0.425373042,624.6017207
6352,6353,0.073120757,807.7483607
6353,6354,0.57283722,575.9968997
6354,6355,0.094095322,785.2463869
6355,6356,0.285978131,674.8468567
6356,6357,0.565089174,578.5812805
6357,6358,0.326393112,659.267713
6358,6359,0.515924229,594.7878295
6359,6360,0.816322915,477.9846036
6360,6361,0.38036264,639.9191599
6361,6362,0.621333436,559.4916721
6362,6363,0.710152907,526.6968285
6363,6364,0.097093904,782.4090891
6364,6365,0.075529179,804.8846588
6365,6366,0.099474583,780.2116352
6366,6367,0.898329791,421.773921
6367,6368,0.661472304,545.2052716
6368,6369,0.087985902,791.28757
6369,6370,0.404583176,631.6078769
6370,6371,0.903590565,416.9502281
6371,6372,0.350708633,650.3827296
6372,6373,0.086252904,793.0700948
6373,6374,0.570499236,576.7779363
6374,6375,0.104719084,775.5310345
6375,6376,0.383468644,638.8428386
6376,6377,0.582511193,572.7531835
6377,6378,0.094948163,784.4312805
6378,6379,0.174918233,726.8852044
6379,6380,0.116679538,765.5842122
6380,6381,0.712379994,525.809749
6381,6382,0.200660248,713.0617438
6382,6383,0.421766648,625.8099709
6383,6384,0.797844138,487.6988848
6384,6385,0.104915469,775.3598292
6385,6386,0.533932586,588.8801654
6386,6387,0.508483883,597.223807
6387,6388,0.388407368,637.1381587
6388,6389,0.149544424,742.1830159
6389,6390,0.158814497,736.3667656
6390,6391,0.13703169,750.5255589
6391,6392,0.284903256,675.2779363
6392,6393,0.85529632,454.6610388
6393,6394,0.20758949,709.5724951
6394,6395,0.269232193,681.6790664
6395,6396,0.232717078,697.5900293
6396,6397,0.231324432,698.22935
6397,6398,0.199420303,713.6955716
6398,6399,0.920774478,399.3514184
6399,6400,0.108299758,772.4529772
6400,6401,0.924796055,394.7335714
6401,6402,0.160149692,735.551984
6402,6403,0.373400449,642.3442795
6403,6404,0.569289784,577.1815563
6404,6405,0.854469199,455.206417
6405,6406,0.227065176,700.2015345
6406,6407,0.096319396,783.1343531
6407,6408,0.141041321,747.7854353
6408,6409,0.578114938,574.229745
6409,6410,0.889582962,429.3252555
6410,6411,0.125219742,759.011232
6411,6412,0.933103779,384.4264111
6412,6413,0.205287587,710.7218988
6413,6414,0.074482328,806.1189314
6414,6415,0.195181454,715.8850117
6415,6416,0.509730092,596.8159119
6416,6417,0.124141824,759.8191651
6417,6418,0.150443774,741.606001
6418,6419,0.91144712,409.2887241
6419,6420,0.331984926,657.1962921
6420,6421,0.076081341,804.2399572
6421,6422,0.110530763,770.5800792
6422,6423,0.441136001,619.3500297
6423,6424,0.539618339,587.0096474
6424,6425,0.602063595,566.1290026
6425,6426,0.209561716,708.5951686
6426,6427,0.084551889,794.8515483
6427,6428,0.092859962,786.4389086
6428,6429,0.112496165,768.9573855
6429,6430,0.081669787,797.9456037
6430,6431,0.428155992,623.6711731
6431,6432,0.193938051,716.5340646
6432,6433,0.817609882,477.2805801
6433,6434,0.834588112,467.606727
6434,6435,0.175591309,726.5042893
6435,6436,0.07980219,800.0040847
6436,6437,0.150403948,741.6314928
6437,6438,0.155148613,738.6327821
6438,6439,0.516634369,594.5552251
6439,6440,0.156337969,737.892865
6440,6441,0.245317449,691.9222687
6441,6442,0.112439518,769.0038069
6442,6443,0.468260724,610.3990739
6443,6444,0.09154244,787.7265405
6444,6445,0.163449868,733.5614141
6445,6446,0.101383968,778.4827628
6446,6447,0.344015958,652.7976805
6447,6448,0.171643087,728.755398
6448,6449,0.140638488,748.0577548
6449,6450,0.14543906,744.8539471
6450,6451,0.882268567,435.2473997
6451,6452,0.078273658,801.7218469
6452,6453,0.306700485,666.7152991
6453,6454,0.922200994,397.7384944
6454,6455,0.255978928,687.2784919
6455,6456,0.905626218,415.0204774
6456,6457,0.113047334,768.5067731
6457,6458,0.20480117,710.9660009
6458,6459,0.665778264,543.6273643
6459,6460,0.137608782,750.1270713
6460,6461,0.485967743,604.5925605
6461,6462,0.119257077,763.5578164
6462,6463,0.167433162,731.2014139
6463,6464,0.092376085,786.9098898
6464,6465,0.086478843,792.8358715
6465,6466,0.254968568,687.7130057
6466,6467,0.244977196,692.072675
6467,6468,0.102854174,777.1711289
6468,6469,0.105898064,774.5074427
6469,6470,0.933673041,383.677456
6470,6471,0.285860725,674.8938951
6471,6472,0.486638122,604.3730477
6472,6473,0.899693738,420.5450096
6473,6474,0.213248632,706.7860966
6474,6475,0.868081686,445.8803811
6475,6476,0.773758587,499.4140334
6476,6477,0.114096683,767.6541418
6477,6478,0.17933215,724.4078848
6478,6479,0.179874369,724.1068684
6479,6480,0.513907248,595.4483744
6480,6481,0.098212939,781.3702688
6481,6482,0.447061251,617.3867227
6482,6483,0.64716012,550.381806
6483,6484,0.532454117,589.3660622
6484,6485,0.327230395,658.9564041
6485,6486,0.642768683,551.9505659
6486,6487,0.880404872,436.7051321
6487,6488,0.09453784,784.8226263
6488,6489,0.73914516,514.8028259
6489,6490,0.744133666,512.6731419
6490,6491,0.615135827,561.6396752
6491,6492,0.112722263,768.7723047
6492,6493,0.238488488,694.9685116
6493,6494,0.910246447,410.4982125
6494,6495,0.599244852,567.090253
6495,6496,0.688786636,535.0137596
6496,6497,0.112595921,768.8756866
6497,6498,0.183121972,722.318595
6498,6499,0.893536465,425.9799387
6499,6500,0.35640308,648.3446419
6500,6501,0.120170915,762.8484744
6501,6502,0.152813486,740.0990844
6502,6503,0.099920585,779.8051753
6503,6504,0.123689752,760.1597998
6504,6505,0.921052088,399.0396253
6505,6506,0.901539496,418.8581242
6506,6507,0.120037113,762.9520428
6507,6508,0.077841738,802.2127979
6508,6509,0.46988928,609.8641637
6509,6510,0.210180039,708.2901554
6510,6511,0.219359036,703.8373707
6511,6512,0.842632654,462.7438334
6512,6513,0.887735791,430.8524006
6513,6514,0.534843324,588.5807556
6514,6515,0.91502659,405.5929142
6515,6516,0.719874417,522.7939892
6516,6517,0.171548491,728.8098329
6517,6518,0.099093769,780.5599716
